BeginYear,EndYear,Year,name,page,file_name,value,download_links
2009,2010,2009-2010,examineation_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Examination&CycleBeginYear=2009,Dual Energy X-ray Absorptiometry - Spine,/Nchs/Nhanes/2009-2010/DXXSPN_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DXXSPN_F.XPT
2009,2010,2009-2010,examineation_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Examination&CycleBeginYear=2009,Exhaled Nitric Oxide,/Nchs/Nhanes/2009-2010/ENX_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/ENX_F.XPT
2009,2010,2009-2010,examineation_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Examination&CycleBeginYear=2009,Fluorosis - Clinical ,/Nchs/Nhanes/2009-2010/FLXCLN_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FLXCLN_F.XPT
2009,2010,2009-2010,examineation_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Examination&CycleBeginYear=2009,Oral Health - Dentition,/Nchs/Nhanes/2009-2010/OHXDEN_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OHXDEN_F.XPT
2009,2010,2009-2010,examineation_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Examination&CycleBeginYear=2009,Oral Health - Periodontal,/Nchs/Nhanes/2009-2010/OHXPER_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OHXPER_F.XPT
2009,2010,2009-2010,examineation_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Examination&CycleBeginYear=2009,Oral Health - Recommendation of Care,/Nchs/Nhanes/2009-2010/OHXREF_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OHXREF_F.XPT
2009,2010,2009-2010,examineation_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Examination&CycleBeginYear=2009,Spirometry - Pre and Post-Bronchodilator,/Nchs/Nhanes/2009-2010/SPX_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SPX_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Albumin & Creatinine - Urine,/Nchs/Nhanes/2009-2010/ALB_CR_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/ALB_CR_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Apolipoprotein B,/Nchs/Nhanes/2009-2010/APOB_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/APOB_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Arsenics - Total & Speciated - Urine,/Nchs/Nhanes/2009-2010/UAS_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UAS_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Brominated Flame Retardants (BFRs) - Pooled Samples,/Nchs/Nhanes/2009-2010/BFRPOL_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/BFRPOL_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,"Cadmium, Lead, & Total Mercury - Blood",/Nchs/Nhanes/2009-2010/PBCD_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PBCD_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Caffeine & Caffeine Metabolites - Urine,/Nchs/Nhanes/2009-2010/CAFE_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/CAFE_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Chlamydia - Urine,/Nchs/Nhanes/2009-2010/CHLMDA_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/CHLMDA_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Cholesterol - HDL,/Nchs/Nhanes/2009-2010/HDL_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HDL_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Cholesterol - LDL & Triglycerides,/Nchs/Nhanes/2009-2010/TRIGLY_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/TRIGLY_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Cholesterol - Total,/Nchs/Nhanes/2009-2010/TCHOL_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/TCHOL_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Complete Blood Count with 5-part Differential - Whole Blood,/Nchs/Nhanes/2009-2010/CBC_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/CBC_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Cotinine - Serum & Total NNAL - Urine,/Nchs/Nhanes/2009-2010/COTNAL_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/COTNAL_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,C-Reactive Protein (CRP),/Nchs/Nhanes/2009-2010/CRP_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/CRP_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,DEET and Metabolites,/Nchs/Nhanes/2009-2010/DEET_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DEET_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Environmental Phenols,/Nchs/Nhanes/2009-2010/EPH_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/EPH_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Epstein-Barr Virus (VCA IgG) - Serum (Surplus),/Nchs/Nhanes/2009-2010/SSEBV_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SSEBV_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Fasting Questionnaire,/Nchs/Nhanes/2009-2010/FASTQX_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FASTQX_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Ferritin,/Nchs/Nhanes/2009-2010/FERTIN_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FERTIN_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Folate - RBC & Serum,/Nchs/Nhanes/2009-2010/FOLATE_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FOLATE_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Glycohemoglobin,/Nchs/Nhanes/2009-2010/GHB_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/GHB_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Hepatitis A Antibody,/Nchs/Nhanes/2009-2010/HEPA_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPA_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Hepatitis B Surface Antibody,/Nchs/Nhanes/2009-2010/HEPB_S_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPB_S_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,"Hepatitis B: Core Antibody, Surface Antigen; Hepatitis D Antibody",/Nchs/Nhanes/2009-2010/HEPBD_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPBD_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype",/Nchs/Nhanes/2009-2010/HEPC_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPC_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Hepatitis E : IgG & IgM Antibodies,/Nchs/Nhanes/2009-2010/HEPE_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HEPE_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Herpes Simplex Virus Type-1 & Type-2,/Nchs/Nhanes/2009-2010/HSV_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HSV_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,HIV Antibody Test,/Nchs/Nhanes/2009-2010/HIV_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HIV_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody - Serum",/Nchs/Nhanes/2009-2010/HPVSER_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HPVSER_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Human Papillomavirus (HPV) - Oral Rinse,/Nchs/Nhanes/2009-2010/ORHPV_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/ORHPV_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Roche Linear Array,/Nchs/Nhanes/2009-2010/HPVSWR_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HPVSWR_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Human Papillomavirus (HPV) Viral Load - Oral Rinse - Oral High-Risk HPV Infections (Surplus),/Nchs/Nhanes/2009-2010/SSHPV_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SSHPV_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Iodine - Urine,/Nchs/Nhanes/2009-2010/UIO_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UIO_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,"Measles, Mumps, Rubella & Varicella",/Nchs/Nhanes/2009-2010/MMRV_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/MMRV_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Mercury - Inorganic - Blood,/Nchs/Nhanes/2009-2010/IHG_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/IHG_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,"Mercury - Inorganic, Urine",/Nchs/Nhanes/2009-2010/UHG_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UHG_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Metals - Urine,/Nchs/Nhanes/2009-2010/UHM_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UHM_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,/Nchs/Nhanes/2009-2010/PCBPOL_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PCBPOL_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Oral Glucose Tolerance Test,/Nchs/Nhanes/2009-2010/OGTT_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OGTT_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Osmolality - Urine,/Nchs/Nhanes/2009-2010/UCOSMO_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UCOSMO_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,"Perchlorate, Nitrate & Thiocyanate - Urine",/Nchs/Nhanes/2009-2010/PERNT_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PERNT_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Pesticides - Environmental - Urine,/Nchs/Nhanes/2009-2010/PP_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PP_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Pesticides - Organochlorine Pesticides - Pooled Samples,/Nchs/Nhanes/2009-2010/PSTPOL_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PSTPOL_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Phthalates - Urine,/Nchs/Nhanes/2009-2010/PHTHTE_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PHTHTE_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Phytoestrogens - Urine,/Nchs/Nhanes/2009-2010/PHYTO_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PHYTO_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Plasma Fasting Glucose & Insulin,/Nchs/Nhanes/2009-2010/GLU_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/GLU_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,"Poliovirus Serotypes 1, 2, & 3 Antibodies - Serum (Surplus)",/Nchs/Nhanes/2009-2010/SSPOLI_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SSPOLI_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Polyaromatic Hydrocarbons -Urine,/Nchs/Nhanes/2009-2010/PAH_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PAH_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs) - Pooled Samples",/Nchs/Nhanes/2009-2010/DOXPOL_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DOXPOL_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Polyfluoroalkyl Chemicals,/Nchs/Nhanes/2009-2010/PFC_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PFC_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Pooled-Sample Technical Support File ,/Nchs/Nhanes/2009-2010/POOLTF_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/POOLTF_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Pregnancy Test - Urine,/Nchs/Nhanes/2009-2010/UCPREG_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UCPREG_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Prostate Specific Antigen (PSA),/Nchs/Nhanes/2009-2010/PSA_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PSA_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,"Pyrethroids, Herbicides, & OP Metabolites - Urine",/Nchs/Nhanes/2009-2010/UPHOPM_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UPHOPM_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Standard Biochemistry Profile,/Nchs/Nhanes/2009-2010/BIOPRO_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/BIOPRO_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Thyroid Profile,/Nchs/Nhanes/2009-2010/THYROD_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/THYROD_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Tissue Transglutaminase Assay (IgA-TTG) & IgA Endomyseal Antibody Assay (IgA EMA),/Nchs/Nhanes/2009-2010/TGEMA_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/TGEMA_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Toxoplasma Gondii Antibody - Serum (Surplus),/Nchs/Nhanes/2009-2010/SSTOXO_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SSTOXO_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Trans Fatty Acids,/Nchs/Nhanes/2009-2010/TFA_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/TFA_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Transferrin Receptor,/Nchs/Nhanes/2009-2010/TFR_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/TFR_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Urine Flow Rate,/Nchs/Nhanes/2009-2010/UCFLOW_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UCFLOW_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Vitamin B6,/Nchs/Nhanes/2009-2010/VIT_B6_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VIT_B6_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Vitamin D,/Nchs/Nhanes/2009-2010/VID_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VID_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Volatile Organic Compounds (VOCs) - Blood,/Nchs/Nhanes/2009-2010/VOCWB_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VOCWB_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Volatile Organic Compounds (VOCs) - Trihalomethanes/MTBE/Nitromethane - Blood,/Nchs/Nhanes/2009-2010/VOCMWB_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VOCMWB_F.XPT
2009,2010,2009-2010,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2009,Volatile Organic Compounds (VOCs) - Water,/Nchs/Nhanes/2009-2010/VOC_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VOC_F.XPT
2009,2010,2009-2010,demographic_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Demographics&CycleBeginYear=2009,Demographic Variables & Sample Weights,/Nchs/Nhanes/2009-2010/DEMO_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DEMO_F.XPT
2009,2010,2009-2010,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2009,"Dietary Interview - Individual Foods, First Day",/Nchs/Nhanes/2009-2010/DR1IFF_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DR1IFF_F.XPT
2009,2010,2009-2010,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2009,"Dietary Interview - Individual Foods, Second Day",/Nchs/Nhanes/2009-2010/DR2IFF_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DR2IFF_F.XPT
2009,2010,2009-2010,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2009,"Dietary Interview - Total Nutrient Intakes, First Day",/Nchs/Nhanes/2009-2010/DR1TOT_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DR1TOT_F.XPT
2009,2010,2009-2010,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2009,"Dietary Interview - Total Nutrient Intakes, Second Day",/Nchs/Nhanes/2009-2010/DR2TOT_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DR2TOT_F.XPT
2009,2010,2009-2010,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2009,Dietary Interview Technical Support File - Food Codes,/Nchs/Nhanes/2009-2010/DRXFCD_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DRXFCD_F.XPT
2009,2010,2009-2010,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2009,Dietary Interview Technical Support File - Modification Codes,/Nchs/Nhanes/2009-2010/DRXMCD_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DRXMCD_F.XPT
2009,2010,2009-2010,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2009,Dietary Screener Questionnaire,/Nchs/Nhanes/2009-2010/DTQ_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DTQ_F.XPT
2009,2010,2009-2010,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2009,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",/Nchs/Nhanes/2009-2010/DS1IDS_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DS1IDS_F.XPT
2009,2010,2009-2010,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2009,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",/Nchs/Nhanes/2009-2010/DS2IDS_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DS2IDS_F.XPT
2009,2010,2009-2010,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2009,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day",/Nchs/Nhanes/2009-2010/DS1TOT_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DS1TOT_F.XPT
2009,2010,2009-2010,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2009,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day",/Nchs/Nhanes/2009-2010/DS2TOT_F.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DS2TOT_F.XPT
